loan_amnt,int_rate,annual_inc,dti,fico_range_low,revol_util,loan_to_income,grade_encoded,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,home_ownership_OWN,home_ownership_RENT,default,emp_length_10+ years,emp_length_2 years,emp_length_3 years,emp_length_4 years,emp_length_5 years,emp_length_6 years,emp_length_7 years,emp_length_8 years,emp_length_9 years,emp_length_< 1 year,emp_length_Unknown
5000.0,11.48,78000.0,21.21,700.0,54.3,0.0641025641025641,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20400.0,18.49,75000.0,38.65,725.0,42.6,0.272,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,17.97,33130.0,11.52,665.0,27.4,0.24147298520977967,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16000.0,10.78,87500.0,13.74,695.0,83.9,0.18285714285714286,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18000.0,7.91,80000.0,15.56,740.0,82.6,0.225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35000.0,9.17,105000.0,25.07,690.0,85.0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13150.0,5.32,40000.0,20.25,765.0,20.1,0.32875,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5600.0,9.17,48000.0,19.85,660.0,64.8,0.11666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23000.0,9.8,90247.0,17.09,680.0,41.3,0.25485611710084544,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12600.0,14.85,175000.0,11.75,690.0,47.5,0.072,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000.0,16.59,55000.0,16.85,735.0,61.1,0.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,11.99,41501.0,12.9,685.0,36.3,0.09638321968145346,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20000.0,13.44,75000.0,20.67,715.0,48.8,0.26666666666666666,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20000.0,11.48,60000.0,22.62,685.0,61.5,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10000.0,9.17,59307.0,32.7,690.0,59.5,0.16861416021717504,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18850.0,21.48,55000.0,15.56,700.0,38.4,0.3427272727272727,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21000.0,11.99,82000.0,15.07,730.0,35.0,0.25609756097560976,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10500.0,8.49,60000.0,15.39,685.0,62.6,0.175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4575.0,17.27,56000.0,10.03,665.0,27.0,0.08169642857142857,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
5000.0,11.48,17000.0,27.9,690.0,44.3,0.29411764705882354,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000.0,6.99,45000.0,15.15,790.0,23.7,0.17777777777777778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5000.0,11.99,30000.0,9.16,675.0,28.3,0.16666666666666666,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9075.0,5.32,40000.0,8.39,815.0,16.3,0.226875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,12.88,75181.21,31.57,720.0,44.4,0.3192287008948113,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12500.0,7.49,52000.0,6.83,705.0,80.7,0.2403846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19600.0,15.77,80000.0,18.99,710.0,81.1,0.245,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35000.0,13.99,90000.0,10.97,740.0,12.3,0.3888888888888889,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28000.0,8.49,75000.0,24.83,685.0,72.0,0.37333333333333335,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14000.0,15.77,45500.0,19.24,690.0,25.9,0.3076923076923077,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16000.0,9.8,99906.0,6.97,660.0,69.8,0.16015054150901847,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14000.0,5.32,120000.0,6.73,775.0,16.9,0.11666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24000.0,8.49,72000.0,22.8,715.0,34.3,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35000.0,13.99,75000.0,18.19,685.0,69.6,0.4666666666666667,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14550.0,15.77,70000.0,34.44,720.0,83.0,0.20785714285714285,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000.0,11.48,21610.0,31.06,705.0,48.4,0.37019898195279966,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32400.0,9.8,106284.0,24.11,730.0,52.8,0.304843626510105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3600.0,13.44,25000.0,26.45,710.0,30.7,0.144,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10500.0,13.99,110000.0,30.73,660.0,81.2,0.09545454545454546,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3000.0,11.48,105000.0,12.09,685.0,57.9,0.02857142857142857,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,14.85,43000.0,17.11,675.0,51.2,0.37209302325581395,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,7.49,57000.0,25.01,740.0,41.1,0.14035087719298245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19500.0,7.49,85000.0,13.74,730.0,70.7,0.22941176470588234,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2000.0,8.49,140000.0,6.78,845.0,6.8,0.014285714285714285,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16000.0,5.32,96000.0,14.45,725.0,29.8,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3500.0,10.78,122400.0,17.97,660.0,58.6,0.028594771241830064,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14000.0,9.17,94000.0,32.3,715.0,45.7,0.14893617021276595,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24000.0,11.48,95000.0,26.89,675.0,102.0,0.25263157894736843,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6000.0,5.32,120000.0,3.98,780.0,19.4,0.05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24000.0,7.91,100000.0,26.83,675.0,56.4,0.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14875.0,18.49,37231.0,36.3,665.0,27.9,0.399532647524912,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
10000.0,11.99,45000.0,37.55,685.0,24.4,0.2222222222222222,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15000.0,6.99,93000.0,14.86,755.0,43.2,0.16129032258064516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,5.32,68000.0,14.61,730.0,46.6,0.14705882352941177,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18000.0,9.17,97000.0,22.22,710.0,52.9,0.18556701030927836,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,19.48,97000.0,7.23,685.0,52.5,0.24742268041237114,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23525.0,17.97,70000.0,13.33,675.0,90.9,0.3360714285714286,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12000.0,9.17,68000.0,14.53,690.0,29.6,0.17647058823529413,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11000.0,10.78,297000.0,12.69,670.0,61.9,0.037037037037037035,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,9.17,210000.0,20.16,690.0,65.1,0.11428571428571428,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,16.59,42900.0,36.98,680.0,75.2,0.34965034965034963,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16000.0,8.49,140000.0,14.68,670.0,77.3,0.11428571428571428,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,7.91,90000.0,17.07,685.0,62.0,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
5000.0,11.99,60000.0,19.56,675.0,50.8,0.08333333333333333,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19100.0,10.78,115000.0,14.35,685.0,44.7,0.16608695652173913,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,10.78,85000.0,10.14,685.0,44.7,0.17647058823529413,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30000.0,18.49,85000.0,35.93,665.0,49.9,0.35294117647058826,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,9.8,60000.0,25.56,720.0,25.5,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3500.0,13.99,105000.0,17.65,665.0,78.9,0.03333333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,9.17,130000.0,12.77,715.0,36.5,0.15384615384615385,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,13.44,30160.0,29.45,685.0,95.2,0.33156498673740054,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35000.0,18.49,132500.0,14.48,670.0,83.9,0.2641509433962264,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16000.0,14.85,90000.0,16.65,660.0,51.8,0.17777777777777778,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2000.0,11.99,180000.0,12.66,665.0,75.8,0.011111111111111112,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,9.8,39500.0,25.43,725.0,65.7,0.3037974683544304,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,6.99,80000.0,18.92,740.0,36.2,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000.0,9.8,92000.0,10.55,680.0,54.6,0.10869565217391304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25000.0,7.91,76500.0,15.65,750.0,62.5,0.32679738562091504,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,13.99,100000.0,19.43,665.0,80.6,0.35,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25600.0,7.91,150000.0,10.88,740.0,31.9,0.17066666666666666,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4325.0,11.99,90000.0,16.96,730.0,37.8,0.04805555555555555,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6000.0,6.99,48000.0,33.78,760.0,26.6,0.125,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18200.0,15.77,65000.0,29.28,660.0,59.8,0.28,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10000.0,6.99,54000.0,19.38,700.0,65.3,0.18518518518518517,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
30000.0,13.44,81000.0,12.03,725.0,52.5,0.37037037037037035,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13200.0,5.32,150000.0,15.45,740.0,27.7,0.088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,6.99,220000.0,4.76,710.0,47.6,0.045454545454545456,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3000.0,11.48,75000.0,22.82,665.0,56.4,0.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000.0,9.8,96000.0,19.04,765.0,37.8,0.20833333333333334,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13875.0,11.99,32500.0,23.53,710.0,81.4,0.4269230769230769,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000.0,6.49,76000.0,14.4,755.0,26.9,0.23684210526315788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15225.0,8.49,40000.0,21.21,685.0,31.0,0.380625,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16000.0,11.48,65000.0,21.16,705.0,53.9,0.24615384615384617,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
21000.0,9.8,125000.0,6.2,750.0,3.2,0.168,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13000.0,16.59,40000.0,16.74,660.0,100.6,0.325,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
20000.0,7.91,120000.0,4.99,705.0,2.5,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31075.0,7.49,70000.0,17.18,725.0,48.6,0.44392857142857145,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18000.0,6.99,120000.0,14.88,710.0,63.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5000.0,9.17,74967.0,33.39,685.0,58.5,0.0666960129123481,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4675.0,17.27,13000.0,34.07,675.0,44.1,0.3596153846153846,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,9.8,85140.0,14.42,710.0,57.5,0.07047216349541931,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12000.0,12.88,90000.0,12.62,660.0,30.6,0.13333333333333333,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13000.0,13.99,115000.0,9.9,700.0,45.2,0.11304347826086956,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1800.0,11.48,50000.0,20.38,660.0,95.7,0.036,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4475.0,16.59,114000.0,8.36,670.0,44.0,0.03925438596491228,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14400.0,6.49,70000.0,16.32,695.0,74.8,0.2057142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5875.0,7.91,70000.0,9.53,670.0,45.1,0.08392857142857142,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20000.0,17.97,180000.0,25.1,660.0,92.1,0.1111111111111111,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10000.0,6.99,115000.0,23.26,715.0,72.9,0.08695652173913043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34100.0,12.88,92892.0,29.14,735.0,65.2,0.3670929681780993,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24000.0,11.48,56457.0,12.37,680.0,86.5,0.42510229023858864,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
30000.0,18.49,300000.0,8.62,680.0,94.7,0.1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5200.0,10.78,160000.0,8.0,660.0,39.7,0.0325,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16800.0,11.99,50000.0,5.76,675.0,40.7,0.336,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,11.99,40000.0,10.95,665.0,27.2,0.25,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22000.0,17.97,55000.0,22.34,665.0,74.3,0.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000.0,5.32,144000.0,29.88,715.0,69.0,0.19444444444444445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7200.0,6.49,60000.0,20.68,725.0,67.5,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000.0,11.99,41000.0,38.35,690.0,61.8,0.43902439024390244,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8400.0,7.49,30000.0,29.2,730.0,46.0,0.28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5000.0,14.85,67000.0,31.08,670.0,57.6,0.07462686567164178,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5000.0,9.8,55000.0,10.93,665.0,58.0,0.09090909090909091,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2400.0,11.48,60000.0,24.14,670.0,62.6,0.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15000.0,5.32,60000.0,21.48,790.0,15.7,0.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6075.0,9.17,64400.0,27.37,730.0,17.7,0.09433229813664597,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20000.0,10.78,55000.0,22.58,670.0,62.9,0.36363636363636365,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6025.0,14.85,110000.0,21.32,665.0,38.4,0.05477272727272727,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8400.0,9.17,70000.0,12.96,690.0,60.5,0.12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,12.88,90000.0,21.17,710.0,35.0,0.16666666666666666,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19200.0,8.49,72000.0,21.22,720.0,49.5,0.26666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,15.77,143000.0,3.61,695.0,30.2,0.08391608391608392,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28800.0,12.88,60000.0,6.68,700.0,48.0,0.48,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5000.0,5.32,60000.0,19.22,730.0,16.9,0.08333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5000.0,12.88,60000.0,30.24,685.0,44.9,0.08333333333333333,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31500.0,11.99,120000.0,10.55,755.0,25.5,0.2625,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,18.49,165000.0,13.05,660.0,79.1,0.14545454545454545,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,12.88,110000.0,23.89,670.0,57.0,0.18181818181818182,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24000.0,10.78,110000.0,20.82,735.0,34.6,0.21818181818181817,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21850.0,17.27,65000.0,12.74,660.0,97.2,0.33615384615384614,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9500.0,6.49,126500.0,8.67,680.0,18.8,0.07509881422924901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,8.49,98000.0,16.7,675.0,71.8,0.20408163265306123,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,13.44,59000.0,26.54,680.0,57.5,0.3389830508474576,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20000.0,16.59,135000.0,26.92,685.0,78.0,0.14814814814814814,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20000.0,12.88,65000.0,16.93,735.0,24.1,0.3076923076923077,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25200.0,13.44,78000.0,20.46,710.0,63.4,0.3230769230769231,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,6.99,50000.0,20.12,790.0,28.9,0.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,12.88,65000.0,14.73,670.0,48.3,0.15384615384615385,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,9.8,36500.0,18.91,805.0,26.5,0.3287671232876712,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,7.91,75000.0,6.4,750.0,59.8,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6425.0,15.77,41000.0,2.87,670.0,7.0,0.15670731707317073,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12700.0,17.97,32760.0,34.32,675.0,38.1,0.3876678876678877,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
35000.0,13.99,121000.0,9.23,680.0,34.8,0.2892561983471074,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,13.44,110000.0,15.82,675.0,58.9,0.14545454545454545,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15000.0,13.99,48000.0,31.29,670.0,41.7,0.3125,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
20550.0,16.59,60000.0,26.38,715.0,39.7,0.3425,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25000.0,6.99,127000.0,25.48,725.0,39.1,0.1968503937007874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14000.0,19.48,115000.0,13.36,660.0,48.2,0.12173913043478261,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16925.0,21.48,47000.0,22.09,680.0,42.0,0.3601063829787234,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
4700.0,13.44,22000.0,17.64,705.0,26.7,0.21363636363636362,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5000.0,8.49,25000.0,13.63,675.0,20.1,0.2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,14.85,92500.0,17.66,670.0,2.4,0.12972972972972974,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
